,Ticker,Name,Exchange,Category Name,Country
35447,ALANKIT.BO,ALANKIT,BSE,,India
35453,ALKA.BO,Alka India Ltd.,BSE,,India
35459,ALKASEC.BO,Alka Securities Ltd.,BSE,,India
35471,CHEMFALKAL.BO,CHEMFAB ALKALIS LTD.,BSE,,India
35472,CHEMFALKAL.NS,Chemfab Alkalis Limited,NSI,Specialty Chemicals,India
35490,ALEMBICLTD.NS,Alembic Limited,NSI,Drugs - Generic,India
35496,ALPINFN.BO,ALPINE CAPITAL SERVICES LTD.,BSE,,India
35497,ALPINEHOU.BO,ALPINE HOUSING DEVELOPMENT COR,BSE,,India
35510,NATIONALUM.NS,National Aluminium Company Limited,NSI,Aluminum,India
35511,METKORE.BO,METKORE ALLOYS & INDUSTRIES LT,BSE,,India
35516,ALLCARGO.NS,Allcargo Logistics Limited,NSI,Air Delivery & Freight Services,India
35528,SHRIGANG.BO,SHRI GANG INDUSTRIES AND ALLIE,BSE,,India
35530,CAMPHOR.BO,Camphor & Allied Products Ltd.,BSE,,India
35558,ALUMECO.BO,Golkonda Aluminium Extrusions Limited,BSE,,India
35560,ALFATRAN.BO,Alfa Transformers Limited,BSE,,India
35561,ALPININ-B.BO,ALPINE INDUSTRIES LTD.,BSE,,India
35569,ALSTONE.BO,Alstone Textiles (India) Ltd,BSE,,India
35573,PARTHAL.BO,Parth Alluminium Limited,BSE,,India
35577,SREERAYA.BO,Sree Rayalaseema Alkalies & Allied Chemicals Ltd.,BSE,,India
35586,ALBK6.BO,ALBK6.BO,BSE,,India
35587,MAITHANALL.NS,Maithan Alloys Limited,NSI,Steel & Iron,India
35588,LORDSCHLO.BO,Lords Chloro Alkali Limited,BSE,,India
35589,ALLMEPR.BO,ALL METAL PROCESS INDUSTRIES L,BSE,,India
35599,GOLKONDA.BO,Golkonda Aluminium Extrusions,BSE,,India
35600,ALOKTEXT6.BO,ALOKTEXT6.BO,BSE,,India
35609,GAL.NS,Gyscoal Alloys Limited,NSI,Steel & Iron,India
35617,NATIONALUM6.BO,NATIONALUM6.BO,BSE,,India
35622,ESSDEE6.BO,ESSDEE6.BO,BSE,,India
35637,ALMONDZ-EQ.NS,ALMONDZ GLOBAL SEC INR6,NSI,,India
35656,ALPA.NS,Alpa Laboratories Limited,NSI,Drugs - Generic,India
35666,ALKEM-EQ.NS,ALKEM LAB LTD INR2,NSI,,India
35671,ALPGRAPH.BO,Alpha Graphic India Ltd.,BSE,,India
35672,ALANGMR-B.BO,ALANG MARINE LTD.,BSE,,India
35694,ALSL.BO,ALACRITY SECURITIES LTD,BSE,,India
35703,ALPHA.BO,Alpha Hi-Tech Fuel Ltd.,BSE,,India
35715,ESSDEE.NS,Ess Dee Aluminium Limited,NSI,Packaging & Containers,India
35725,PICCASUG.BO,Piccadily Sugar & Allied Industries Limited,BSE,,India
35729,MANAKALUCO.NS,MANAKSIA ALUMINIUM INR1,NSI,,India
35744,ALACRIEL.BO,ALACRITY ELECTRONICS LTD.,BSE,,India
35751,MNKALCOLTD.BO,Manaksia Aluminium Company Ltd,BSE,,India
35763,ALEXCON.BO,ALEXCON FOAMCAST LTD.,BSE,,India
35767,ALPHAGEO-EQ.NS,ALPHAGEO (INDIA) LIMITED,NSI,,India
35773,ALANGIND.BO,Alang Industrial Gases Limited,BSE,,India
35789,RANJEEV.BO,Ranjeev Alloys Ltd,BSE,,India
35794,ALPSMOTOR.BO,ALPS MOTOR FINANCE LTD,BSE,,India
35795,RAJDHNIL.BO,Allied Herbals Limited,BSE,,India
35799,SHPOMMT.BO,SHREE POMANI METALS & ALLOYS L,BSE,,India
35801,ALPSINDUS-EQ.NS,ALPS INDUSTRIES LIMITED,NSI,,India
35806,ALPSINDUS.BO,ALPS INDUSTRIES LTD.,BSE,,India
35813,ALEMBICBBPH.BO,ALEMBIC LTD*,BSE,,India
35814,MAANALU.NS,Maan Aluminium Limited,NSI,Aluminum,India
35816,SHNALUM.BO,SHREE NARMADA ALUMINIUM INDUST,BSE,,India
35818,ALCHEM.NS,Alchemist Limited,NSI,Conglomerates,India
35823,PARAL-BZ.NS,PAREKH ALUM. LTD,NSI,,India
35824,AREALTY.BO,Alchemist Realty Limited,BSE,,India
35840,CTRNIND.BO,CENTRON INDUSTRIAL ALLIANCE LT,BSE,,India
35843,ALKALI-EQ.NS,ALKALI METALS LIMITED,NSI,,India
35855,ALBERTDA.BO,Albert David Limited,BSE,,India
35865,GIRDSGA.BO,GIRDHARILAL SUGAR & ALLIED IND,BSE,,India
35871,ALPA-BE.NS,ALPA LABORATORIES INR10,NSI,,India
35892,SHAHALLOYS-BE.NS,SHAH ALLOYS INR10,NSI,,India
35894,ALPSINDUS.NS,Alps Industries Limited,NSI,Textile Industrial,India
35907,PENNARALUM.BO,PENNAR ALUMINIUM CO.LTD.,BSE,,India
35923,ALANKIT-EQ.NS,ALANKIT LIMITED INR1,NSI,,India
35929,ALPINEHOU-BE.NS,ALPINEHOU-BE.NS,NSI,,India
35942,KARNAALF.BO,KARNAVATI ALFA INTERNATIONAL L,BSE,,India
35952,SURYODAL.BO,SURYODAYA ALLO-METAL POWDERS L,BSE,,India
35960,ALCOBMT-B.BO,ALCOBEX METALS LTD.,BSE,,India
35964,PARAL.BO,Parekh Aluminex Limited,BSE,,India
35976,ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,NSI,Specialty Chemicals,India
35979,DASL.BO,Deepti Alloy Steel Limited,BSE,,India
35981,METKORE-EQ.NS,METKORE ALLOYS & INDUSTRIES LIM,NSI,,India
35984,ALPHAGEO.NS,Alphageo (India) Limited,NSI,Oil & Gas Equipment & Services,India
35987,ALSTOMT&D.NS,GE T&D India Limited,NSI,,India
35992,ALERPTR.BO,ALERT PETROGAS LTD.,BSE,,India
36000,BMAL.BO,BOTHRA METALS & ALLOYS LTD.,BSE,,India
36003,ALFREDHE.BO,Alfred Herbert India Ltd.,BSE,,India
36045,GAEL.NS,Gujarat Ambuja Exports Limited,NSI,Food - Major Diversified,India
36046,GAEL.BO,Gujarat Ambuja Exports Limited,BSE,,India
36056,BANARISUG.NS,Bannari Amman Sugars Limited,NSI,Confectioners,India
36072,AMTEKAUTO.NS,Amtek Auto Limited,NSI,Auto Parts,India
36075,AMRITCORP.BO,Amrit Corp. Ltd,BSE,,India
36102,AMBIKCO.NS,Ambika Cotton Mills Limited,NSI,Textile Industrial,India
36103,AMBIKCO.BO,Ambika Cotton Mills Ltd.,BSE,,India
36104,AMBALALSA.BO,Ambalal Sarabhai Enterprises Ltd.,BSE,,India
36108,AMAR.BO,AMAR REMEDIES LTD.,BSE,,India
36132,AMULEAS.BO,Amulya Leasing & Finance Ltd.,BSE,,India
36134,AMALGAM.BO,AMALGAMATED ELECTRICITY CO.LTD,BSE,,India
36163,ASIL-EQ.NS,AMIT SPINNING IND INR5.00,NSI,,India
36173,AMBJELE.BO,AMBJELE.BO,BSE,,India
36174,AMNPLST.BO,Amines & Plasticizers Ltd.,BSE,,India
36175,AMAL.BO,Amal Ltd,BSE,,India
36177,AMSONS.BO,Amsons Apparels Limited,BSE,,India
36185,AMMLTD.BO,Appu Marketing & Manufacturing,BSE,,India
36214,ASIL-BE.NS,ASIL-BE.NS,NSI,,India
36223,BASML-EQ.NS,BANNARI AMMAN SPIN INR10,NSI,,India
36244,AMRUTANJAN-EQ.NS,AMRUTANJAN HEALTH CARE LIMITED,NSI,,India
36249,AMTEKINDIA-BE.NS,AMTEK INDIA LIMITED,NSI,,India
36271,AMRUTANJAN.BO,AMRUTANJAN HEALTH CARE LTD.,BSE,,India
36272,AMARDEE.BO,Amradeep Industries Ltd,BSE,,India
36276,BASML.NS,Bannari Amman Spinning Mills Limited,NSI,Textile Industrial,India
36290,BALAMINES.BO,BALAJI AMINES LTD.,BSE,,India
36292,ASIL.NS,Amit Spinning Industries Limited,NSI,Textile Industrial,India
36308,AMBUJACEM.NS,Ambuja Cements Limited,NSI,General Building Materials,India
36313,AMTEKINDI.NS,Castex Technologies Limited,NSI,,India
36317,AMDIND.NS,AMD Industries Limited,NSI,Packaging & Containers,India
36342,AMBIT.BO,Ambitious Plastomac Co. Ltd.,BSE,,India
36362,AMTEKAUTO4.BO,AMTEKAUTO4.BO,BSE,,India
36367,AMITSEC.BO,Amit Securities Limited,BSE,,India
36372,AMANITRA.BO,Amani Trading & Exports Ltd.,BSE,,India
36378,AMARNATH.BO,SRI AMARNATH FINANCE LIMITED,BSE,,India
36394,ASIL.BO,AMIT SPINNING INDUSTRIES LTD.,BSE,,India
36403,BANARISUG.BO,BANNARI AMMAN SUGARS LTD.,BSE,,India
36420,AMCOIND.BO,Amco India Ltd.,BSE,,India
36423,AMRAPLIN.BO,Amrapali Industries Ltd.,BSE,,India
36426,AMARAJABAT-EQ.NS,AMARA RAJA BATTERI INR1,NSI,,India
36446,AMRUTANJAN.NS,Amrutanjan Health Care Limited,NSI,Drugs - Generic,India
36449,AMARAJABAT6.BO,AMARAJABAT6.BO,BSE,,India
36451,AMFORG.BO,Amforge Industries Limited,BSE,,India
36478,AMBUJACEM.BO,AMBUJA CEMENTS LTD.,BSE,,India
36485,AMTEKBBPH.BO,AMTEKAUTO*,BSE,,India
36520,SHREAMBP.BO,SHREE AMBESHWAR PAPER MILLS LT,BSE,,India
36532,AMBARPIL.BO,Ambar Protein Industries Limit,BSE,,India
36533,GAEL-EQ.NS,GUJARAT AMBUJA EXPORTS LIMITED,NSI,,India
36549,AMTEKAUTO.BO,Amtek Auto Ltd.,BSE,,India
36555,BALAMINES.NS,Balaji Amines Limited,NSI,Specialty Chemicals,India
36557,BASML.BO,BANNARI AMMAN SPINNING MILLS L,BSE,,India
36558,AMARSEC.BO,AMARNATH SECURITIES LTD,BSE,,India
36577,AMARAJABAT.NS,Amara Raja Batteries Limited,NSI,Diversified Machinery,India
36580,AMARJOTHI.BO,AMARJOTHI SPINNING MILLS LTD.,BSE,,India
36591,AMARAJABAT.BO,AMARA RAJA BATTERIES LTD.,BSE,,India
36596,AMTL-EQ.NS,ADVANCE METERING T INR5,NSI,,India
36602,AMICOMP.BO,AMI COMPUTERS (I) LTD.,BSE,,India
36619,AMRUTANJAN-BE.NS,AMRUTANJAN HEALTH INR2,NSI,,India
36621,APTEAML.BO,APTE AMALGAMATIONS LTD.,BSE,,India
36663,AMAR6.BO,AMAR6.BO,BSE,,India
36672,AMBITION.BO,Ambition Mica Limited,BSE,,India
36693,AMDIND.BO,AMD INDUSTRIES LTD.,BSE,,India
36711,INDOAMIN.BO,Indo Amines Ltd.,BSE,,India
36730,AMRAFIN.BO,Amrapali Fincap Limited,BSE,,India
36761,AMLSTEEL-BE.NS,AMLSTEEL-BE.NS,NSI,,India
36768,AMISNFD.BO,AMISON FOODS LTD.,BSE,,India
36770,AMITINT.BO,Amit International Ltd.,BSE,,India
36785,ANUHPHR.BO,Anuh Pharma Ltd.,BSE,,India
36803,PUNJABCHEM.BO,PUNJAB CHEMICALS AND CROP PROT,BSE,,India
36811,PALCRED.BO,Pal Credit & Capital Limited,BSE,,India
36812,MRPL.NS,Mangalore Refinery and Petrochemicals Limited,NSI,Oil & Gas Refining & Marketing,India
36820,LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited,NSI,,India
36823,IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,NSI,Drugs - Generic,India
36867,APCL.BO,Anjani Portland Cement Limited,BSE,,India
36875,ANSALAPI6.BO,ANSALAPI6.BO,BSE,,India
36876,ANSALAPI.NS,Ansal Properties & Infrastructure Limited,NSI,Real Estate Development,India
36885,ANIKINDS.NS,Anik Industries Limited,NSI,Food Wholesale,India
36893,ANANTRAJ.NS,Anant Raj Limited,NSI,Property Management,India
36894,ANANDAMRUB.NS,The Anandam Rubber Company Limited,NSI,Farm Products,India
36913,UNICRSE.BO,Universal Credit and Securities Limited,BSE,,India
36915,DALMIASUG-EQ.NS,DALMIA BHARAT SUGAR AND INDUSTR,NSI,,India
36918,BCL.BO,BCL Industries and Infrastruct,BSE,,India
36922,PINEANIM.BO,PINE ANIMATION LIMITED,BSE,,India
36923,CYBERTECH-EQ.NS,CYBERTECH SYSTEMS AND SOFTWARE,NSI,,India
36924,CARERATING.BO,CARE Ratings Limited,BSE,,India
36928,INDOASIAP.BO,Indo-Asian Foods and Commodities Limited,BSE,,India
36933,PEIL.BO,Premier Energy and Infrastructure Limited,BSE,,India
36934,LAKSHMIEFL-EQ.NS,LAKSHMI ENERGY & F INR2,NSI,,India
36936,EUROTEXIND-EQ.NS,EUROTEX INDUSTRIES INR10,NSI,,India
36941,SIPTL.BO,SHARANAM INFRAPROJECT AND TRAD,BSE,,India
36944,DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,NSI,Confectioners,India
36947,ORIENTCQ.BO,Oriental Carbon & Chemicals Limited,BSE,,India
36948,GOKUL-EQ.NS,GOKUL REFOILS AND SOLVENT LIMIT,NSI,,India
36951,GLDTORE.BO,GOLDEN TOURIST RESORTS AND DEV,BSE,,India
36959,ANULABS.BO,Ameya Laboratories Ltd,BSE,,India
36960,MRSS.BO,Majestic Research Services and,BSE,,India
36974,ANSALHSG.BO,Ansal Housing & Construction Ltd.,BSE,,India
36975,ANSALHBBPH.BO,ANSALH*,BSE,,India
36976,CONFINT.BO,CONFIDENCE FINANCE AND TRADING,BSE,,India
36979,POOJAENT.BO,POOJA ENTERTAINMENT AND FILMS,BSE,,India
36980,PRISMMEDI.BO,PRISM MEDICO AND PHARMACY LTD.,BSE,,India
36986,PIPAVAVDOC6.BO,PIPAVAVDOC6.BO,BSE,,India
36989,BHARATIDIL.BO,Bharati Defence and Infrastruc,BSE,,India
36996,RUBYTEL.BO,PANACHE INNOVATIONS LIMITED,BSE,,India
36999,SOUTHMG.BO,Southern Magnesium and Chemicals Limited,BSE,,India
37001,ANDHRABANK.NS,Andhra Bank,NSI,Money Center Banks,India
37013,MANCREDIT.BO,MANGAL CREDIT AND FINCORP LTD.,BSE,,India
37018,OISL.BO,OCL IRON AND STEEL LTD.,BSE,,India
37022,PODDAR.BO,Poddar Housing and Development,BSE,,India
37028,PIPAVAVDOC.BO,RELIANCE DEFENCE AND ENGINEERIN,BSE,,India
37033,HELIOSMATH-EQ.NS,HELIOS AND MATHESON INFORMATION,NSI,,India
37042,ONGC4.BO,ONGC4.BO,BSE,,India
37046,ANDHRACEMT.BO,ANDHRA CEMENTS LTD.,BSE,,India
37047,ASAHINFRA.BO,Asahi Infrastructure & Projects Ltd.,BSE,,India
37048,INTEGRA.BO,INTEGRA GARMENTS AND TEXTILES,BSE,,India
37049,ANANTRAJ.BO,Anant Raj Limited,BSE,,India
37053,ANANROT.BO,ANANT ROTOSPIN LTD.,BSE,,India
37062,ANDHRAPET.BO,ANDHRA PETROCHEMICALS LTD.,BSE,,India
37067,ANDHRACEMT.NS,Andhra Cements Limited,NSI,General Building Materials,India
37069,NORTHLINK.BO,Northlink Fiscal And Capital S,BSE,,India
37071,JPOLYINVST.BO,JINDAL POLY INVESTMENT AND FIN,BSE,,India
37080,HCIL-EQ.NS,HIMADRI CHEMICALS AND INDUSTRIE,NSI,,India
37082,RAJPUTANA.BO,Rajputana Investment and Finan,BSE,,India
37083,PECOS.BO,PECOS Hotels And Pubs Limited,BSE,,India
37084,PARHOSG.BO,PARTH HOUSING AND ESTATE DEVEL,BSE,,India
37090,ANKIN.BO,Anka India Ltd,BSE,,India
37098,SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSI,Paper & Paper Products,India
37099,CRESTANI.BO,Crest Animation Studios Limited,BSE,,India
37101,ANSALAPI-EQ.NS,ANSAL PROPERTIES & INFRASTRUCTU,NSI,,India
37106,RCF.NS,Rashtriya Chemicals And Fertilizers Limited,NSI,Agricultural Chemicals,India
37108,ANJANI.BO,Anjani Synthetics Ltd.,BSE,,India
37116,ANSALBU.BO,Ansal Buildwell Ltd.,BSE,,India
37118,TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,NSI,Rubber & Plastics,India
37126,ANDHRSUGAR.BO,ANDHRA SUGARS LTD.,BSE,,India
37127,VETO.BO,VETO SWITCHGEARS AND CABLES LI,BSE,,India
37128,EUROTEXIND.NS,Eurotex Industries and Exports Limited,NSI,Textile Industrial,India
37131,IL&FSENGG.BO,IL&FS ENGINEERING AND CONSTRUC,BSE,,India
37135,LOTUSEYE.BO,Lotus Eye Hospital and Institute Limited,BSE,,India
37144,ANANDAMRUB-EQ.NS,THE ANANDAM RUBBER INR10,NSI,,India
37147,SHK-EQ.NS,S H KELKAR AND COM INR10,NSI,,India
37155,MADHAV.NS,Madhav Marbles and Granites Limited,NSI,General Building Materials,India
37158,ANTGRAPHIC.NS,Antarctica Limited,NSI,Packaging & Containers,India
37164,NFIL.BO,Nishtha Finance And Investment,BSE,,India
37169,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,NSI,Textile Industrial,India
37184,DALMIASUG.BO,DALMIA BHARAT SUGAR AND INDUST,BSE,,India
37189,MRPL.BO,Mangalore Refinery and Petrochemicals Limited,BSE,,India
37191,HELIOSMATH.NS,helios and matheson information technology limited,NSI,,India
37193,ASAL-EQ.NS,AUTOMOTIVE STAMPINGS AND ASSEMB,NSI,,India
37196,HITACHIHOM.BO,HITACHI HOME AND LIFE SOLUTION,BSE,,India
37199,BLKASHYAP.BO,B L Kashyap & Sons Limited,BSE,,India
37201,IOLCP-EQ.NS,IOL CHEMICALS AND PHARMACEUTICA,NSI,,India
37210,HDIL-EQ.NS,HOUSING DEVELOPMENT AND INFRAST,NSI,,India
37212,STDSHOE.BO,STANDARD SHOE SOLE AND MOULD (,BSE,,India
37213,HITACHIHOM-EQ.NS,HITACHI HOME AND LIFE SOLUTIONS,NSI,,India
37214,ANDHRSUGAR-EQ.NS,THE ANDHRA SUGARS LIMITED,NSI,,India
37223,CORPOCO.BO,Corporate Courier and Cargo Ltd,BSE,,India
37226,ANKITMETAL.NS,Ankit Metal & Power Limited,NSI,Steel & Iron,India
37227,DEEPAKFERT-EQ.NS,DEEPAK FERTILIZERS AND PETROCHE,NSI,,India
37228,SHUBHRA.BO,SHUBHRA LEASING FINANCE AND IN,BSE,,India
37229,BALMLAWRIE.NS,Balmer Lawrie & Co. Limited,NSI,Conglomerates,India
37231,CHOLAFIN-EQ.NS,CHOLAMANDALAM INVESTMENT AND FI,NSI,,India
37233,SANGHVIFOR.BO,SANGHVI FORGING AND ENGINEERIN,BSE,,India
37234,SHIVKRUPA.BO,Shivkrupa Machineries and Engi,BSE,,India
37235,ANIKINDS-BE.NS,ANIK INDUSTRIES INR10,NSI,,India
37236,MANGALAM-EQ.NS,MANGALAM DRUGS & O INR10,NSI,,India
37237,SURANAT&P.BO,SURANA TELECOM AND POWER LIMIT,BSE,,India
37249,KASHIRAM.BO,Kashiram Jain and Company Limi,BSE,,India
37251,TGBHOTELS6.BO,TGBHOTELS6.BO,BSE,,India
37265,SANDUMA.BO,The Sandur Manganese & Iron Ores Limited,BSE,,India
37266,ANJANIFIN.BO,Anjani Finance Ltd.,BSE,,India
37270,PCICHEM.BO,P.C.I.CHEMICALS AND PHARMACEUT,BSE,,India
37273,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,NSI,Credit Services,India
37274,CHOLAFIN.BO,CHOLAMANDALAM INVESTMENT AND F,BSE,,India
37282,VETO.NS,Veto Switchgears and Cables Limited,NSI,Diversified Electronics,India
37283,PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,NSI,Personal Products,India
37284,KRISHNACAP.BO,Krishna Capital And Securities,BSE,,India
37285,ANDHRABANK.BO,Andhra Bank,BSE,,India
37300,ANTGRAPHIC-BE.NS,ANTARCTICA LIMITED,NSI,,India
37301,TINNARUBR.BO,TINNA RUBBER AND INFRASTRUCTUR,BSE,,India
37304,TGBHOTELS-EQ.NS,TGB BANQUETS AND H INR10(DEMAT),NSI,,India
37314,SFCL-EQ.NS,STAR FERRO AND CEM INR1,NSI,,India
37317,MISHKAFIN.BO,MISHKA FINANCE AND TRADING LTD,BSE,,India
37318,KEMROCK-EQ.NS,KEMROCK INDUSTRIES INR10,NSI,,India
37319,SDBL.NS,Som Distilleries & Breweries Limited,NSI,Beverages - Brewers,India
37336,LYNMC.BO,Lynx Machinery & Commercials Ltd,BSE,,India
37340,ANDHRACEMT-EQ.NS,ANDHRA CEMENTS INR10,NSI,,India
37346,ANKITMETAL.BO,ANKIT METAL & POWER LTD.,BSE,,India
37350,JUNCTION.BO,Junction Fabrics and Apparels,BSE,,India
37353,ELDEHSG.BO,Eldeco Housing and Industries Limited,BSE,,India
37357,SFCL.BO,STAR FERRO AND CEMENT LTD,BSE,,India
37359,OISL.NS,OCL Iron & Steel Limited,NSI,Steel & Iron,India
37361,ANSINDUS.BO,ANS INDUSTRIES LTD,BSE,,India
37363,GEETANJ.BO,Geetanjali Credit And Capital,BSE,,India
37367,APTANN.BO,ANDHRA PRADESH TANNERIES LTD.,BSE,,India
37369,ANSHNCO.BO,Anshuni Commercials Limited,BSE,,India
37371,FRASER.BO,Fraser And Company Limited,BSE,,India
37373,DEEPAKFERT.NS,Deepak Fertilisers And Petrochemicals Corporation Limited,NSI,Agricultural Chemicals,India
37377,ANANDPROJ.BO,ANAND PROJECTS LTD,BSE,,India
37378,RMCHEM.BO,RAM MINERALS AND CHEMICALS LIM,BSE,,India
37387,SHK.BO,S H Kelkar and Company Limited,BSE,,India
37389,ANNAINFRA.BO,Anna Infrastructure Ltd,BSE,,India
37392,ANSALHSG.NS,Ansal Housing & Construction Limited,NSI,Property Management,India
37399,SAIBABA.BO,SAI BABA INVESTMENT AND COMMER,BSE,,India
37400,MRPL-EQ.NS,MANGALORE REFINERY AND PETROCHE,NSI,,India
37401,MONNETISPA.NS,Monnet Ispat and Energy Limited,NSI,Steel & Iron,India
37402,SUTLEJTEX-EQ.NS,SUTLEJ TEXTILES AND INDUSTRIES,NSI,,India
37403,ANUBHAV.BO,Anubhav Infrastructure Limited,BSE,,India
37417,OISL-EQ.NS,OCL IRON AND STEEL LIMITED,NSI,,India
37429,ANTGRAPHIC-EQ.NS,ANTARCTICA LIMITED INR1,NSI,,India
37431,FACT-EQ.NS,FERTILIZERS AND CHEMICALS TRAVA,NSI,,India
37432,WINSOMEDJ.BO,WINSOME DIAMONDS AND JEWELLERY,BSE,,India
37444,ANUJEWL.BO,ANUGRAHA JEWELLERS LTD.,BSE,,India
37446,NEXTGENT.BO,NEXTGEN ANIMATION MEDIAA LTD.,BSE,,India
37448,SURANAT&P.NS,Surana Telecom and Power Limited,NSI,Diversified Utilities,India
37450,ANGL.BO,ANGELS ENTERPRISES LTD,BSE,,India
37453,PIPAVAVDOC.NS,RELIANCE DEFENCE AND ENGINEERIN,NSI,,India
37459,CYBERTECH.BO,CYBERTECH SYSTEMS AND SOFTWARE,BSE,,India
37461,SOUISPAT.BO,SOUTHERN ISPAT AND ENERGY LTD,BSE,,India
37471,KFBL.BO,Kothari Fermentation & Biochem Limited,BSE,,India
37473,CITADEL.BO,CITADEL REALTY AND DEVELOPERS,BSE,,India
37474,ATLINFRA.BO,ATLANTA INFRASTRUCTURE AND FIN,BSE,,India
37484,ANSALAPI.BO,ANSAL PROPERTIES & INFRASTRUCT,BSE,,India
37491,ANDHRSUGAR.NS,The Andhra Sugars Limited,NSI,Chemicals - Major Diversified,India
37498,RAGHAVAEPL.BO,RAGHAVA ESTATES AND PROPERTIES,BSE,,India
37500,ANANDCR.BO,ANAND CREDIT LTD.,BSE,,India
37504,EMKAYTOOLS-SM.NS,EMKAY TAPS AND CUT INR10,NSI,,India
37506,SUTLEJTEX.BO,Sutlej Textiles and Industries Ltd.,BSE,,India
37510,ANILSPL.BO,Anil Special Steel Industries Ltd.,BSE,,India
37513,SHRINIWAS.BO,Shri Niwas Leasing and Finance,BSE,,India
37519,GPIL-EQ.NS,GODAWARI POWER AND ISPAT LIMITE,NSI,,India
37521,CARERATING.NS,CARE Ratings Limited,NSI,Investment Brokerage - National,India
37522,WELINV.BO,WELSPUN INVESTMENTS AND COMMER,BSE,,India
37526,ANKURDRUGS.BO,ANKUR DRUGS & PHARMA LTD.,BSE,,India
37533,IPPL.BO,KOTIA ENTERPRISES LTD,BSE,,India
37534,ANKUSHFI.BO,Ankush Finstock Ltd.,BSE,,India
37537,SFCL.NS,Star Ferro and Cement Limited,NSI,General Building Materials,India
37539,ANGIND.NS,ANG Industries Limited,NSI,Auto Parts,India
37549,KDJHRL.BO,KDJ HOLIDAYSCAPES AND RESORTS,BSE,,India
37553,SANGHVIFOR.NS,Sanghvi Forging & Engineering Limited,NSI,Diversified Machinery,India
37556,ANUPMAL.BO,ANUP MALLEABLE LTD.,BSE,,India
37564,BLFL.BO,Boston Leasing and Finance Ltd,BSE,,India
37571,BLKASHYAP.NS,B.L. Kashyap and Sons Limited,NSI,General Contractors,India
37574,LLOYDSME.BO,LLOYDS METALS AND ENERGY LTD.,BSE,,India
37575,SUNSHINE.BO,SUN AND SHINE WORLDWIDE LTD.,BSE,,India
37576,ANSHUS.BO,ANSHUS CLOTHING LTD.,BSE,,India
37580,DITCO.BO,Decorous Investment and Tradin,BSE,,India
37588,COX&KINGS.NS,Cox & Kings Limited,NSI,"Recreational Goods, Other",India
37593,ANISHAIMPEX.BO,ANISHA IMPEX LTD,BSE,,India
37599,ANGIND.BO,ANG INDUSTRIES LIMITED,BSE,,India
37600,TECHNO.BO,TECHNO ELECTRIC AND ENGINEERIN,BSE,,India
37605,INDAGERES.BO,INDAGE RESTAURANTS AND LEISURE,BSE,,India
37615,ANARINDUS.BO,ANAR INDUSTRIES LTD.,BSE,,India
37617,ANGIND-EQ.NS,ANG INDUSTRIES LTD INR10,NSI,,India
37625,CCHHL.BO,COUNTRY CLUB HOSPITALITY AND H,BSE,,India
37633,FILTRA.BO,Filtra Consultants and Enginee,BSE,,India
37640,TGBHOTELS.NS,TGB Banquets And Hotels Limited,NSI,Lodging,India
37651,ANNTHMS.BO,ANANTHI CONSTRUCTIONS LTD.,BSE,,India
37672,JPOLYINVST-EQ.NS,JINDAL POLY INV & INR10,NSI,,India
37673,ANILLTD.BO,ANIL LTD.,BSE,,India
37675,TGBHOTELS.BO,TGB BANQUETS AND HOTELS LTD.,BSE,,India
37681,TEXMOPIPES-EQ.NS,TEXMO PIPES & PROD INR10,NSI,,India
37684,CARERATING-EQ.NS,CREDIT ANALYSIS AND RESEARCH LI,NSI,,India
37685,DEVKI.BO,Devki Leasing & Finance Ltd,BSE,,India
37688,WELINV.NS,Welspun Investments and Commercials Limited,NSI,Textile Industrial,India
37691,ANIKINDS.BO,Anik Industries Limited,BSE,,India
37692,BOSTON.BO,BOSTON EDUCATION AND SOFTWARE,BSE,,India
37794,APTECHT.NS,Aptech Limited,NSI,Education & Training Services,India
37795,APTECHT.BO,APTECH LTD.,BSE,,India
37805,APOLSINHOT.NS,Apollo Sindoori Hotels Limited,NSI,Lodging,India
37808,APLAPOLLO.NS,APL Apollo Tubes Limited,NSI,Steel & Iron,India
37814,APARINDS.NS,Apar Industries Limited,NSI,Diversified Electronics,India
37830,APOLLOHOSP4.BO,APOLLOHOSP4.BO,BSE,,India
37831,PARTANI.BO,Partani Appliances Limited,BSE,,India
37837,ELAND.NS,E-Land Apparel Limited,NSI,Textile Industrial,India
37839,APOORVA.BO,Apoorva Leasing Finance & Inve,BSE,,India
37847,MOMAI-SM.NS,MOMAI APPARELS LTD INR10,NSI,,India
37849,APCOTEXIND-EQ.NS,APCOTEX INDUSTRIES LIMITED,NSI,,India
37853,PHELAPP.BO,PHELIX APPLIANCES LTD.,BSE,,India
37855,APARINDS.BO,APAR INDUSTRIES LTD.,BSE,,India
37856,SHIAE.BO,SHIVAM APPERALS EXPORT LTD.,BSE,,India
